Order Date,City,Category
2/11/2014,Chesapeake,Furniture
2/11/2014,Chesapeake,Office Supplies
9/23/2016,New York City,Office Supplies
12/5/2015,Ann Arbor,Office Supplies
9/3/2017,La Mesa,Office Supplies
9/3/2017,La Mesa,Technology
3/26/2017,Dearborn,Furniture
12/21/2014,San Diego,Furniture
12/21/2014,San Diego,Furniture
9/23/2014,Lakewood,Office Supplies
4/2/2017,Meriden,Office Supplies
4/1/2016,Columbus,Furniture
5/15/2015,Roswell,Office Supplies
3/23/2017,Seattle,Office Supplies
4/14/2017,Morristown,Furniture
1/4/2015,Alexandria,Furniture
11/2/2017,Salt Lake City,Office Supplies
7/17/2017,Apple Valley,Office Supplies
7/17/2017,Apple Valley,Office Supplies
7/17/2017,Apple Valley,Office Supplies
7/17/2017,Apple Valley,Furniture
10/6/2017,New York City,Office Supplies
11/4/2014,Long Beach,Office Supplies
12/18/2016,Salem,Office Supplies
12/18/2016,Salem,Office Supplies
12/18/2016,Salem,Office Supplies
12/18/2016,Salem,Technology
12/18/2016,Salem,Furniture
12/18/2016,Salem,Office Supplies
12/18/2016,Salem,Technology
9/24/2016,Aurora,Furniture
9/24/2016,Aurora,Office Supplies
7/21/2016,Newark,Office Supplies
7/21/2016,Newark,Office Supplies
7/21/2016,Newark,Office Supplies
7/21/2016,Newark,Office Supplies
6/11/2016,Seattle,Office Supplies
6/11/2016,Seattle,Office Supplies
6/11/2016,Seattle,Technology
6/9/2015,Pocatello,Furniture
6/9/2015,Pocatello,Technology
10/27/2017,Dallas,Office Supplies
10/27/2017,Dallas,Office Supplies
1/22/2016,Seattle,Office Supplies
5/28/2014,Seattle,Technology
5/28/2014,Seattle,Technology
12/29/2014,Chicago,Furniture
7/28/2016,Holland,Office Supplies
7/28/2016,Holland,Office Supplies
9/24/2016,Broken Arrow,Office Supplies
9/24/2016,Broken Arrow,Office Supplies
4/2/2014,Athens,Office Supplies
4/2/2014,Athens,Technology
4/2/2014,Athens,Office Supplies
11/5/2015,Seattle,Office Supplies
7/28/2014,Apopka,Office Supplies
7/28/2014,Apopka,Furniture
7/28/2014,Apopka,Office Supplies
12/26/2015,Houston,Furniture
12/10/2015,Baltimore,Office Supplies
12/10/2015,Baltimore,Office Supplies
12/10/2015,Baltimore,Technology
12/10/2015,Baltimore,Office Supplies
12/10/2015,Baltimore,Furniture
5/5/2016,San Francisco,Furniture
10/14/2017,Chicago,Office Supplies
10/14/2017,Chicago,Office Supplies
11/5/2016,Laredo,Office Supplies
11/3/2017,San Francisco,Office Supplies
11/24/2016,Cleveland,Office Supplies
11/24/2016,Cleveland,Technology
12/14/2014,Marion,Office Supplies
12/14/2014,Marion,Furniture
12/14/2014,Marion,Technology
11/3/2014,Fairfield,Office Supplies
9/22/2017,New York City,Office Supplies
5/8/2015,New York City,Furniture
5/8/2015,New York City,Office Supplies
5/8/2015,New York City,Furniture
5/8/2015,New York City,Technology
5/8/2015,New York City,Office Supplies
7/31/2017,Chicago,Technology
3/1/2014,New York City,Technology
9/25/2017,Richmond,Office Supplies
10/9/2015,Ann Arbor,Technology
10/9/2015,Ann Arbor,Technology
10/9/2015,Ann Arbor,Office Supplies
10/9/2015,Ann Arbor,Office Supplies
3/29/2017,Lafayette,Office Supplies
11/14/2015,Springfield,Office Supplies
11/14/2015,Springfield,Technology
11/14/2015,Springfield,Technology
9/26/2016,San Francisco,Office Supplies
9/22/2014,Chicago,Office Supplies
9/25/2015,New York City,Technology
5/4/2015,Houston,Technology
12/8/2017,Madison,Technology
12/8/2017,Madison,Office Supplies
12/8/2017,Madison,Office Supplies
12/8/2017,Madison,Furniture
12/8/2017,Madison,Office Supplies
6/29/2017,Milford,Furniture
6/29/2017,Milford,Office Supplies
6/29/2017,Milford,Furniture
6/29/2014,New York City,Office Supplies
1/20/2014,Los Angeles,Office Supplies
1/20/2014,Los Angeles,Furniture
12/31/2016,San Francisco,Office Supplies
3/28/2017,Fairfield,Office Supplies
3/28/2017,Fairfield,Furniture
3/28/2017,Fairfield,Technology
3/28/2017,Fairfield,Office Supplies
3/28/2017,Fairfield,Office Supplies
3/28/2017,Fairfield,Office Supplies
3/28/2017,Fairfield,Furniture
12/8/2016,Greenville,Technology
12/8/2016,Greenville,Technology
12/8/2016,Greenville,Technology
11/18/2017,Long Beach,Technology
5/30/2014,Buffalo Grove,Furniture
1/22/2016,San Diego,Office Supplies
1/22/2016,San Diego,Office Supplies
2/3/2016,Richmond,Furniture
3/29/2015,Springfield,Office Supplies
10/14/2014,Fort Worth,Office Supplies
10/14/2014,Fort Worth,Technology
8/11/2015,Raleigh,Furniture
11/22/2015,Hialeah,Technology
12/30/2016,Los Angeles,Office Supplies
12/30/2016,Los Angeles,Office Supplies
8/12/2017,Lake Forest,Office Supplies
8/12/2017,Lake Forest,Furniture
11/3/2015,Long Beach,Furniture
9/10/2015,Seattle,Office Supplies
11/8/2014,Redding,Technology
10/8/2016,San Antonio,Office Supplies
9/8/2017,Houston,Technology
2/25/2015,Leominster,Office Supplies
2/25/2015,Leominster,Office Supplies
9/24/2015,Los Angeles,Furniture
9/24/2015,Los Angeles,Office Supplies
11/26/2015,Springfield,Technology
8/31/2016,Waco,Office Supplies
4/12/2016,Los Angeles,Furniture
4/12/2016,Los Angeles,Office Supplies
12/4/2016,Auburn,Office Supplies
12/4/2016,San Francisco,Office Supplies
11/11/2014,Los Angeles,Office Supplies
11/11/2014,Los Angeles,Furniture
4/2/2015,Los Angeles,Technology
12/12/2015,Chico,Office Supplies
12/12/2015,Chico,Office Supplies
12/12/2015,Chico,Office Supplies
10/2/2017,Springfield,Furniture
10/2/2017,Springfield,Office Supplies
10/2/2017,Springfield,Office Supplies
10/2/2017,Springfield,Office Supplies
4/10/2017,Jacksonville,Furniture
4/10/2017,Jacksonville,Office Supplies
9/29/2017,Bakersfield,Office Supplies
9/29/2017,Bakersfield,Furniture
9/29/2017,Bakersfield,Office Supplies
9/29/2017,Bakersfield,Furniture
9/29/2017,Bakersfield,Office Supplies
9/29/2014,New York City,Office Supplies
9/29/2014,New York City,Furniture
9/29/2014,New York City,Office Supplies
9/29/2014,New York City,Office Supplies
8/20/2014,Chicago,Furniture
7/11/2014,El Paso,Technology
7/11/2014,El Paso,Office Supplies
3/22/2015,Thousand Oaks,Technology
5/12/2017,Springfield,Office Supplies
11/13/2017,Dallas,Office Supplies
11/13/2017,Dallas,Furniture
9/4/2016,Knoxville,Office Supplies
9/4/2016,Knoxville,Office Supplies
9/4/2016,Knoxville,Office Supplies
2/6/2016,Chattanooga,Furniture
3/22/2015,San Diego,Office Supplies
3/22/2015,San Diego,Furniture
3/22/2015,San Diego,Technology
7/2/2015,New York City,Office Supplies
6/15/2015,Tampa,Technology
11/26/2014,Utica,Technology
11/26/2014,Utica,Office Supplies
11/26/2014,Utica,Office Supplies
11/26/2014,Utica,Office Supplies
11/26/2014,Utica,Office Supplies
5/12/2017,San Francisco,Office Supplies
5/12/2017,San Francisco,Office Supplies
5/12/2017,San Francisco,Furniture
5/12/2017,San Francisco,Office Supplies
5/2/2014,Columbus,Office Supplies
9/3/2017,New York City,Office Supplies
9/3/2017,New York City,Furniture
9/3/2017,New York City,Furniture
9/3/2017,New York City,Office Supplies
12/3/2016,Richmond,Furniture
12/3/2016,Richmond,Furniture
7/18/2015,San Diego,Technology
7/21/2016,Concord,Office Supplies
7/21/2016,Concord,Furniture
6/9/2015,Miami,Office Supplies
6/9/2015,Miami,Office Supplies
6/9/2015,Miami,Technology
11/27/2017,Los Angeles,Technology
3/27/2015,Seattle,Office Supplies
9/22/2015,Arlington,Office Supplies
9/22/2015,Arlington,Furniture
11/17/2015,San Diego,Technology
11/17/2015,San Diego,Office Supplies
11/17/2015,San Diego,Furniture
11/17/2015,San Diego,Office Supplies
11/17/2015,San Diego,Office Supplies
11/17/2015,San Diego,Furniture
11/17/2015,San Diego,Furniture
11/10/2015,Roseville,Office Supplies
11/10/2015,Roseville,Office Supplies
11/10/2015,Roseville,Technology
11/10/2015,Roseville,Office Supplies
11/10/2015,Roseville,Furniture
9/10/2014,Virginia Beach,Office Supplies
8/5/2015,Dallas,Office Supplies
8/5/2015,Dallas,Office Supplies
8/5/2015,Dallas,Office Supplies
8/5/2015,Dallas,Furniture
9/3/2017,Concord,Furniture
11/1/2015,Conway,Furniture
4/29/2015,Philadelphia,Office Supplies
5/1/2016,Little Rock,Office Supplies
5/1/2016,Little Rock,Office Supplies
5/1/2016,Little Rock,Office Supplies
8/5/2014,Meriden,Office Supplies
8/5/2014,Meriden,Office Supplies
8/5/2014,Meriden,Furniture
1/4/2016,Philadelphia,Office Supplies
1/4/2016,Philadelphia,Office Supplies
11/7/2016,Cheyenne,Furniture
6/14/2016,Anaheim,Furniture
9/24/2016,Bloomington,Furniture
3/30/2017,Columbus,Office Supplies
6/4/2017,Jonesboro,Office Supplies
6/4/2017,Jonesboro,Office Supplies
4/7/2015,Philadelphia,Office Supplies
5/21/2014,Lawrence,Office Supplies
5/21/2014,Lawrence,Office Supplies
5/21/2014,Lawrence,Office Supplies
9/5/2016,New York City,Office Supplies
9/18/2016,San Diego,Furniture
9/18/2016,San Diego,Office Supplies
9/18/2016,San Diego,Furniture
3/13/2016,San Francisco,Furniture
3/13/2016,San Francisco,Office Supplies
10/16/2014,San Francisco,Office Supplies
10/16/2014,San Francisco,Technology
10/8/2017,Cranston,Office Supplies
5/7/2015,Owensboro,Office Supplies
4/14/2016,Baltimore,Office Supplies
11/21/2016,Chicago,Office Supplies
11/21/2016,Chicago,Office Supplies
11/21/2016,Chicago,Technology
9/10/2017,Atlanta,Office Supplies
9/9/2017,Los Angeles,Office Supplies
11/1/2014,Los Angeles,Office Supplies
11/1/2014,Los Angeles,Office Supplies
4/3/2016,Richmond,Furniture
4/3/2016,Richmond,Technology
1/12/2017,San Francisco,Office Supplies
11/20/2015,San Francisco,Office Supplies
11/27/2016,Westfield,Furniture
11/6/2017,San Francisco,Office Supplies
11/6/2017,San Francisco,Office Supplies
11/6/2017,San Francisco,Office Supplies
11/6/2017,San Francisco,Office Supplies
11/6/2017,San Francisco,Technology
12/2/2016,San Jose,Office Supplies
12/2/2016,San Jose,Office Supplies
12/2/2016,San Jose,Furniture
12/2/2016,San Jose,Office Supplies
12/17/2016,Seattle,Office Supplies
8/24/2014,Owensboro,Office Supplies
9/17/2015,New York City,Office Supplies
9/17/2015,New York City,Office Supplies
9/17/2015,New York City,Furniture
9/17/2015,New York City,Office Supplies
9/17/2015,New York City,Furniture
9/17/2015,New York City,Furniture
9/17/2015,New York City,Technology
9/17/2015,New York City,Technology
9/17/2015,New York City,Office Supplies
9/17/2015,New York City,Technology
11/26/2016,New York City,Furniture
11/19/2017,Springfield,Office Supplies
6/3/2017,Bellingham,Technology
4/8/2014,Decatur,Furniture
10/11/2014,Fayetteville,Office Supplies
10/11/2014,Fayetteville,Furniture
7/7/2017,Philadelphia,Furniture
7/7/2017,Philadelphia,Office Supplies
7/7/2017,Philadelphia,Technology
7/7/2017,Philadelphia,Office Supplies
7/7/2017,Philadelphia,Technology
7/7/2017,Philadelphia,Technology
7/4/2016,Seattle,Furniture
7/4/2016,Seattle,Technology
7/4/2016,Seattle,Technology
5/19/2017,Plano,Technology
5/19/2017,Plano,Office Supplies
10/12/2017,Los Angeles,Technology
10/12/2017,Los Angeles,Office Supplies
8/6/2016,Los Angeles,Technology
8/25/2014,Los Angeles,Furniture
8/25/2014,Los Angeles,Technology
8/25/2014,Los Angeles,Office Supplies
8/25/2014,Los Angeles,Office Supplies
9/14/2015,Des Moines,Office Supplies
3/5/2017,Southaven,Office Supplies
3/5/2017,Southaven,Technology
3/5/2017,Southaven,Office Supplies
3/5/2017,Southaven,Office Supplies
4/15/2017,Houston,Office Supplies
3/30/2014,New York City,Office Supplies
11/11/2014,Reading,Furniture
11/11/2014,Reading,Furniture
3/12/2016,San Francisco,Office Supplies
3/12/2016,San Francisco,Office Supplies
3/12/2016,San Francisco,Office Supplies
3/12/2016,San Francisco,Furniture
2/9/2017,Los Angeles,Furniture
11/11/2014,Los Angeles,Technology
11/11/2014,Los Angeles,Office Supplies
11/11/2014,Los Angeles,Office Supplies
8/20/2017,San Francisco,Office Supplies
8/20/2017,San Francisco,Office Supplies
8/20/2017,San Francisco,Technology
1/15/2016,New York City,Office Supplies
7/20/2014,San Diego,Office Supplies
7/20/2014,San Diego,Office Supplies
7/20/2014,San Diego,Office Supplies
7/20/2014,San Diego,Furniture
2/6/2017,New York City,Furniture
12/25/2015,New York City,Office Supplies
10/8/2016,Charlotte,Office Supplies
7/13/2017,Overland Park,Office Supplies
7/13/2017,Overland Park,Office Supplies
4/24/2017,Mesa,Technology
9/7/2014,Tulsa,Furniture
9/7/2014,Tulsa,Office Supplies
9/7/2014,Tulsa,Furniture
9/7/2014,Tulsa,Office Supplies
11/21/2016,New York City,Office Supplies
9/16/2017,Philadelphia,Office Supplies
7/19/2016,Hattiesburg,Furniture
7/19/2016,Hattiesburg,Office Supplies
7/19/2016,Hattiesburg,Office Supplies
7/19/2016,Hattiesburg,Office Supplies
7/19/2016,Hattiesburg,Office Supplies
7/19/2016,Hattiesburg,Furniture
9/15/2017,Los Angeles,Office Supplies
9/15/2017,Los Angeles,Technology
9/15/2017,Los Angeles,Furniture
12/11/2016,Columbus,Office Supplies
12/11/2016,Columbus,Office Supplies
12/11/2016,Columbus,Furniture
12/11/2016,Columbus,Office Supplies
12/11/2016,Columbus,Furniture
12/10/2014,Caldwell,Furniture
12/10/2014,Caldwell,Office Supplies
12/10/2014,Caldwell,Office Supplies
12/13/2014,Phoenix,Furniture
12/13/2014,Phoenix,Office Supplies
9/21/2017,Miami,Office Supplies
9/7/2017,Los Angeles,Furniture
11/2/2015,Troy,Furniture
12/11/2017,New Bedford,Technology
4/1/2017,Florence,Furniture
12/30/2015,Los Angeles,Office Supplies
12/30/2015,Los Angeles,Office Supplies
12/30/2015,Los Angeles,Technology
12/30/2015,Los Angeles,Office Supplies
12/30/2015,Los Angeles,Technology
3/10/2016,Los Angeles,Office Supplies
3/10/2016,Los Angeles,Technology
4/6/2014,Los Angeles,Furniture
4/6/2014,Los Angeles,Furniture
4/6/2014,Los Angeles,Office Supplies
4/6/2014,Los Angeles,Office Supplies
10/5/2014,Columbus,Office Supplies
8/13/2016,Kenner,Office Supplies
8/13/2016,Kenner,Technology
11/17/2014,Cedar Hill,Office Supplies
4/24/2017,Providence,Technology
8/24/2017,Lancaster,Office Supplies
8/24/2017,Lancaster,Office Supplies
2/23/2017,Seattle,Office Supplies
2/23/2017,Seattle,Technology
11/19/2016,Jacksonville,Office Supplies
11/14/2016,Los Angeles,Office Supplies
7/6/2017,Miami,Furniture
12/25/2016,Nashua,Furniture
4/23/2017,New York City,Office Supplies
12/14/2015,Los Angeles,Furniture
4/19/2015,Carrollton,Office Supplies
4/19/2015,Carrollton,Office Supplies
9/4/2016,Georgetown,Furniture
9/4/2016,Georgetown,Office Supplies
9/4/2016,Georgetown,Office Supplies
9/4/2016,Georgetown,Office Supplies
9/24/2017,Los Angeles,Technology
9/24/2017,Los Angeles,Technology
2/4/2016,Sierra Vista,Furniture
5/19/2017,Knoxville,Furniture
5/19/2017,Knoxville,Office Supplies
9/3/2015,Tucson,Furniture
6/9/2016,Minneapolis,Furniture
11/7/2015,Miami,Office Supplies
11/7/2015,Miami,Office Supplies
6/15/2016,Houston,Office Supplies
4/25/2015,Milwaukee,Office Supplies
4/25/2015,Milwaukee,Office Supplies
9/23/2016,Lancaster,Office Supplies
9/23/2016,Lancaster,Furniture
9/23/2016,Lancaster,Office Supplies
8/18/2016,Edinburg,Office Supplies
8/18/2016,Edinburg,Office Supplies
3/2/2014,New York City,Office Supplies
3/2/2014,New York City,Office Supplies
12/30/2014,Philadelphia,Technology
4/10/2015,Rochester,Office Supplies
4/10/2015,Rochester,Office Supplies
12/25/2015,San Diego,Technology
12/25/2015,San Diego,Office Supplies
12/25/2015,San Diego,Office Supplies
4/5/2015,Philadelphia,Office Supplies
1/17/2015,Bartlett,Office Supplies
5/20/2017,Lakewood,Furniture
5/20/2017,Lakewood,Furniture
5/20/2017,Lakewood,Technology
8/13/2017,Philadelphia,Office Supplies
12/31/2015,Austin,Office Supplies
12/31/2015,Austin,Office Supplies
12/31/2015,Austin,Office Supplies
12/25/2017,Los Angeles,Office Supplies
12/25/2017,Los Angeles,Office Supplies
9/1/2016,New York City,Technology
9/1/2016,New York City,Technology
9/1/2016,New York City,Office Supplies
9/1/2016,New York City,Furniture
8/5/2017,Houston,Office Supplies
2/18/2014,Lubbock,Furniture
11/22/2016,Houston,Office Supplies
11/22/2016,Houston,Office Supplies
11/22/2016,Houston,Technology
11/22/2016,Houston,Office Supplies
11/22/2016,Houston,Office Supplies
12/14/2015,Costa Mesa,Furniture
6/13/2015,Roswell,Office Supplies
12/28/2017,Loveland,Office Supplies
9/20/2017,New York City,Furniture
9/20/2017,New York City,Technology
9/20/2017,New York City,Office Supplies
9/20/2017,New York City,Technology
9/20/2017,New York City,Office Supplies
9/20/2017,New York City,Office Supplies
9/20/2017,New York City,Furniture
9/20/2017,New York City,Office Supplies
9/20/2017,New York City,Office Supplies
9/20/2017,New York City,Furniture
9/20/2017,New York City,Technology
9/20/2017,New York City,Furniture
9/20/2017,New York City,Technology
9/20/2017,New York City,Technology
8/22/2017,Philadelphia,Furniture
6/18/2015,Miami,Office Supplies
12/20/2014,Grand Prairie,Office Supplies
12/20/2014,Grand Prairie,Technology
9/11/2016,Chicago,Office Supplies
9/11/2016,Chicago,Office Supplies
11/12/2016,Parma,Furniture
11/12/2016,Parma,Office Supplies
11/12/2016,Parma,Office Supplies
11/12/2016,Parma,Furniture
11/12/2016,Parma,Furniture
3/14/2016,Redwood City,Office Supplies
11/13/2016,New York City,Technology
11/13/2016,New York City,Office Supplies
9/19/2017,Springfield,Technology
9/19/2017,Springfield,Office Supplies
9/19/2017,Springfield,Furniture
9/19/2017,Springfield,Furniture
12/4/2017,Chicago,Office Supplies
8/31/2015,Bedford,Office Supplies
6/3/2017,Los Angeles,Technology
6/3/2017,Los Angeles,Office Supplies
6/3/2017,Los Angeles,Office Supplies
3/31/2016,New York City,Furniture
10/25/2014,San Francisco,Office Supplies
3/26/2017,Virginia Beach,Technology
3/26/2017,Virginia Beach,Office Supplies
12/27/2014,New York City,Furniture
9/15/2017,Lebanon,Office Supplies
8/16/2016,Los Angeles,Furniture
11/4/2016,Chula Vista,Office Supplies
10/18/2015,Mcallen,Technology
10/18/2015,Mcallen,Office Supplies
10/31/2016,Hollywood,Office Supplies
3/30/2014,San Francisco,Furniture
4/18/2015,Santa Maria,Office Supplies
7/9/2017,Manchester,Office Supplies
7/9/2017,Manchester,Office Supplies
7/9/2017,Manchester,Technology
7/9/2017,Manchester,Office Supplies
6/27/2017,Omaha,Office Supplies
12/22/2014,San Jose,Office Supplies
11/21/2017,San Francisco,Office Supplies
11/21/2017,San Francisco,Office Supplies
6/27/2016,San Francisco,Technology
12/28/2017,Long Beach,Furniture
4/8/2016,Columbus,Furniture
3/18/2014,San Francisco,Furniture
7/3/2017,Los Angeles,Office Supplies
4/20/2017,Philadelphia,Furniture
4/20/2017,Philadelphia,Office Supplies
4/20/2017,Philadelphia,Office Supplies
4/20/2017,Philadelphia,Furniture
8/3/2016,Tulsa,Office Supplies
8/3/2016,Tulsa,Technology
12/3/2016,Los Angeles,Office Supplies
3/19/2014,Lakeland,Technology
3/19/2014,Lakeland,Office Supplies
3/19/2014,Lakeland,Office Supplies
3/19/2014,Lakeland,Office Supplies
3/19/2014,Lakeland,Furniture
3/19/2014,Lakeland,Furniture
3/19/2014,Lakeland,Technology
4/20/2015,Houston,Office Supplies
9/19/2015,Los Angeles,Office Supplies
8/27/2014,Springfield,Office Supplies
12/19/2016,New York City,Office Supplies
12/19/2016,New York City,Office Supplies
8/2/2014,Springfield,Office Supplies
8/2/2014,Springfield,Technology
8/2/2014,Springfield,Office Supplies
9/21/2015,Columbia,Furniture
9/21/2015,Columbia,Office Supplies
9/21/2015,Columbia,Office Supplies
9/21/2015,Columbia,Office Supplies
9/21/2015,Columbia,Office Supplies
9/21/2015,Columbia,Technology
9/21/2015,Columbia,Technology
9/21/2015,Columbia,Office Supplies
9/21/2015,Columbia,Office Supplies
12/11/2016,Portland,Furniture
8/7/2015,Philadelphia,Office Supplies
11/15/2015,New York City,Office Supplies
11/15/2015,New York City,Office Supplies
11/15/2015,New York City,Office Supplies
4/4/2017,Des Plaines,Technology
12/24/2016,New York City,Furniture
12/13/2017,Seattle,Office Supplies
